id,title,tags,cluster
391,A Fistful of Dollars,"Western, Fernando Sánchez Polack, Antonio Montoya, Antonio Moreno, Sergio Leone",3
392,Chocolat,"Comedy, Drama, Romance, Michèle Gleizer, Judi Dench, Lena Olin, Lasse Hallström",6
393,Kill Bill: Vol. 2,"Action, Crime, Thriller, Julie Dreyfus, Gordon Liu Chia-Hui, Yuki Kazamatsuri, Quentin Tarantino",2
395,AVP: Alien vs. Predator,"Adventure, Science Fiction, Action, Horror, Sam Troughton, Jack Pierce, Tommy Flanagan, Paul W. S. Anderson",4
396,Who's Afraid of Virginia Woolf?,"Drama, Sandy Dennis, Agnes Flanagan, Frank Flanagan, Mike Nichols",3
398,Capote,"Crime, Drama, Bronwen Coleman, Kelci Stephenson, Marshall Bell, Bennett Miller",3
400,Things to Do in Denver When You're Dead,"Drama, Crime, Deborah Strang, Marshall Bell, Bill Bolender, Gary Fleder",3
401,Garden State,"Comedy, Drama, Romance, Jean Smart, Tracey Antosiweicz, Yvette Mercedes, Zach Braff",6
402,Basic Instinct,"Thriller, Mystery, Michael David Lally, David Wells, Kayla Blake, Paul Verhoeven",3
403,Driving Miss Daisy,"Drama, Crystal R. Fox, Dean DuBois, Jay Freer, Bruce Beresford",3
404,The Straight Story,"Drama, James Cada, Russ Reed, Barbara June Patterson, David Lynch",3
406,La Haine,"Drama, JiBi, Sabrina Houicha, Thang-Long, Mathieu Kassovitz",3
408,Snow White and the Seven Dwarfs,"Fantasy, Animation, Family, Scotty Mattraw, Pinto Colvig, Moroni Olsen, William Cottrell, David Hand, Wilfred Jackson, Larry Morey, Ben Sharpsteen, Perce Pearce",7
409,The English Patient,"Drama, Romance, War, Paul Kant, Lee Ross, Willem Dafoe, Anthony Minghella",0
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Adventure, Family, Fantasy, Cassie Cook, Margaret Bremner, Doungdieo Savangvong, Andrew Adamson",7
414,Batman Forever,"Action, Crime, Fantasy, Danny Castle, Michael Gough, Michael Dane, Joel Schumacher",2
415,Batman & Robin,"Action, Science Fiction, Adventure, Harry Van Gorkum, Elle Macpherson, Dean Cochran, Joel Schumacher",4
421,The Life Aquatic with Steve Zissou,"Adventure, Comedy, Drama, Robin Scott, Owen Wilson, Robert Sommer, Wes Anderson",6
423,The Pianist,"Drama, War, Katarzyna Figura, Rafał Mohr, Ed Stoppard, Roman Polanski",3
424,Schindler's List,"Drama, History, War, Etl Szyc, Shabtai Konorti, Eugeniusz Priwieziencew, Steven Spielberg",3
425,Ice Age,"Animation, Comedy, Family, Adventure, Darin De Paul, Diedrich Bader, Denis Leary, Chris Wedge",7
426,Vertigo,"Mystery, Romance, Thriller, Fred Graham, James Stewart, Konstantin Shayne, Alfred Hitchcock",0
429,"The Good, the Bad and the Ugly","Western, William Conroy, Veriano Ginesi, Antonio Montoya, Sergio Leone",3
430,"One, Two, Three","Comedy, Josef Coesfeld, Arlene Francis, Hanns Lothar, Billy Wilder",6
431,Cube,"Thriller, Science Fiction, Mystery, Wayne Robson, Andrew Miller, Nicky Guadagni, Vincenzo Natali",4
433,Mary Poppins,"Comedy, Family, Fantasy, Marjorie Eaton, Arthur Treacher, Arthur Malet, Robert Stevenson",7
435,The Day After Tomorrow,"Action, Adventure, Science Fiction, Thriller, Richard Zeman, Tim Bagley, Jay O. Sanders, Roland Emmerich",4
436,Maria Full of Grace,"Drama, Thriller, Crime, Juana Guarderas, Ana María Acosta, Guilied Lopez, Joshua Marston",2
440,Aliens vs Predator: Requiem,"Action, Science Fiction, Thriller, Horror, Sam Trammell, Meshach Peters, John Ortiz, Greg Strause, Colin Strause",4
441,Human Nature,"Drama, Comedy, Daryl Anderson, Bobby Pyle, Sy Richardson, Michel Gondry",6
442,Popular Music,"Comedy, Drama, Annika Marklund, Tommy Vallikari, Lamine Dieng, Reza Bagher",6
445,Caché,"Mystery, Drama, Thriller, Hugo Flamigni, Julie Recoing, Caroline Baehr, Michael Haneke",3
451,Leaving Las Vegas,"Drama, Romance, David Brisbin, Davidlee Willson, Valeria Golino, Mike Figgis",0
452,The Idiots,"Comedy, Drama, Paprika Steen, Lone Lindorff, Axel Schmidt, Lars von Trier",6
453,A Beautiful Mind,"Drama, Romance, Jarred Treiber, Ron Howard, Ryan Tygh, Ron Howard",0
454,Romeo + Juliet,"Drama, Romance, Harriet Sansom Harris, Diane Venora, Lupita Ochoa, Baz Luhrmann",0
455,Bend It Like Beckham,"Comedy, Drama, Romance, Shaznay Lewis, Archie Panjabi, Harvey Virdi, Gurinder Chadha",6
462,Erin Brockovich,"Drama, Albert Finney, Irina V. Passmoore, Marg Helgenberger, Steven Soderbergh",3
466,Klute,"Thriller, Mystery, Crime, Joe Silver, Jan Fielding, Sylvester Stallone, Alan J. Pakula",2
467,The Hole,"Crime, Drama, Horror, Thriller, Embeth Davidtz, Laurence Fox, Lolita Chakrabarti, Nick Hamm",2
468,My Own Private Idaho,"Drama, Tom Troupe, Conrad 'Bud' Montgomery, Sally Curtice, Gus Van Sant",3
470,21 Grams,"Drama, Crime, Thriller, Nick Nichols, Sean Penn, Loyd Keith Salter, Alejandro González Iñárritu",2
473,Pi,"Mystery, Drama, Thriller, Espher Lao Nieves, Ari Handel, Sal Monte, Darren Aronofsky",3
475,Bonnie and Clyde,"Crime, Drama, Ann Palmer, Warren Beatty, Russ Marker, Arthur Penn",3
476,Drugstore Cowboy,"Drama, Crime, Roger Hancock, Beah Richards, Ted D'Arms, Gus Van Sant",3
479,Shaft,"Action, Adventure, Crime, Thriller, Daniel von Bargen, Ron Castellano, Philip Bosco, John Singleton",2
480,Monsoon Wedding,"Comedy, Drama, Romance, Vimla Bhushan, Rumaan Kidwai, Kulbhushan Kharbanda, Mira Nair",6
482,Shaft,"Action, Crime, Thriller, Al Kirk, Sherri Brewer, Christopher St. John, Gordon Parks",2
483,Wild at Heart,"Crime, Thriller, Romance, Sherilyn Fenn, Eddy Dixon, Daniel Quinn, David Lynch",2
488,The African Queen,"Romance, Adventure, Drama, Richard Marner, Humphrey Bogart, Peter Swanwick, John Huston",0
489,Good Will Hunting,"Drama, Libby Geller, Ralph St. George, Thomas Lundy, Gus Van Sant",3
490,The Seventh Seal,"Fantasy, Drama, Siv Aleros, Lennart Tollén, Benkt-Åke Benktsson, Ingmar Bergman",3
492,Being John Malkovich,"Comedy, Drama, Fantasy, Erica Long, Marlowe Bassett, William Buck, Spike Jonze",6
493,Shaft's Big Score!,"Action, Adventure, Crime, Mystery, Drama, Thriller, Gregory Reese, Angelo Gnazzo, Jahangir Ghaffari, Gordon Parks",2
494,Shaft in Africa,"Action, Crime, Adventure, Drama, Thriller, Zenebech Tadesse, Cy Grant, Glynn Edwards, John Guillermin",2
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"Comedy, Jean-Pierre Parent, Carole De Saram, Bob Barr, Larry Charles",6
497,The Green Mile,"Fantasy, Drama, Crime, Evanne Drucker, Tommy Barnes, Eve Brent, Frank Darabont",3
500,Reservoir Dogs,"Crime, Thriller, Michael Sottile, Steve Buscemi, Suzanne Celeste, Quentin Tarantino",2
503,Poseidon,"Adventure, Action, Drama, Thriller, Freddy Rodríguez, Rachel Vander Woude, Menina Fortunato, Wolfgang Petersen",1
504,Monster,"Crime, Drama, Charlize Theron, Tim Ware, Marc Macaulay, Patty Jenkins",3
505,Johnny Handsome,"Crime, Drama, Thriller, Morgan Freeman, Eugenia Ives, Elizabeth McGovern, Walter Hill",2
506,Marnie,"Thriller, Mystery, Romance, Crime, Martin Gabel, Edith Evanson, Diane Baker, Alfred Hitchcock",2
507,Killing Zoe,"Action, Crime, Drama, Thriller, Kario Salem, Gérard Bonn, Bruce Ramsay, Roger Avary",2
508,Love Actually,"Comedy, Romance, Drama, Igor Urdenko, Nicola McRoy, Tuuli Shipster, Richard Curtis",6
509,Notting Hill,"Romance, Comedy, Tim McInnerny, Hugh Grant, Rhys Ifans, Roger Michell",6
510,One Flew Over the Cuckoo's Nest,"Drama, Nathan George, Christopher Lloyd, Mwako Cumbuka, Miloš Forman",3
512,Scoop,"Comedy, Mystery, Anthony Stewart Head, Paula Wilcox, Sam Friend, Woody Allen",6
521,Dial M for Murder,"Thriller, Crime, Patrick Allen, Forbes Murray, Herschel Graham, Alfred Hitchcock",2
522,Ed Wood,"Comedy, Drama, History, Louis Lombardi, Anthony Russell, Don Hood, Tim Burton",6
524,Casino,"Crime, Drama, Peter Sugden, Carrie Cipollini, Leain Vashon, Martin Scorsese",3
525,The Blues Brothers,"Music, Comedy, Action, Crime, Paul Reubens, Gwen Banta, Cindy Fisher, John Landis",2
526,Ladyhawke,"Adventure, Comedy, Fantasy, Massimo Sarchielli, Omero Capanna, Nello Pazzafini, Richard Donner",7
527,Once Were Warriors,"Drama, George Henare, Julian Arahanga, Taungaroa Emile, Lee Tamahori",3
530,A Grand Day Out,"Family, Animation, Comedy, Peter Sallis, Nick Park",7
533,Wallace & Gromit: The Curse of the Were-Rabbit,"Adventure, Animation, Comedy, Family, Pete Atkin, Helena Bonham Carter, Liz Smith, Steve Box, Nick Park",7
534,Terminator Salvation,"Action, Science Fiction, Thriller, Paul J. Porter, Cynthia Lee, Chris Browning, McG",4
535,Flashdance,"Drama, Romance, Lucy Lee Flippin, Stacey Pickren, Robert Wuhl, Adrian Lyne",0
539,Psycho,"Horror, Thriller, Mystery, Janet Leigh, Hans Moebus, Sam Flint, Alfred Hitchcock",3
541,The Man with the Golden Arm,"Drama, Crime, Frank Marlowe, Doro Merande, Frank Mills, Otto Preminger",3
544,There's Something About Mary,"Romance, Comedy, Phil Rosenberg, Sean Gildea, George Bedard, Bobby Farrelly, Peter Farrelly",6
546,Transamerica,"Drama, Adventure, Comedy, Amy Povich, Burt Young, Grant Monohon, Duncan Tucker",6
547,The Horse Whisperer,"Adventure, Drama, Romance, John Hogarty, Jessalyn Gilsig, Ty Hillman, Robert Redford",0
548,Rashomon,"Crime, Drama, Mystery, Kichijirō Ueda, Toshirō Mifune, Masayuki Mori, Akira Kurosawa",3
549,Basquiat,"Drama, History, Steven Parenago, Thomas Urb, Dave Shelley, Julian Schnabel",3
550,Fight Club,"Drama, Marcio Rosario, Gregory Silva, Trey Ore, David Fincher",3
551,The Poseidon Adventure,"Adventure, Drama, Thriller, Ernest Borgnine, Fred Sadoff, Stella Stevens, Ronald Neame",3
553,Dogville,"Crime, Drama, Thriller, Patricia Clarkson, Jean-Marc Barr, Lee R. King, Lars von Trier",2
557,Spider-Man,"Action, Science Fiction, Rachael Bruce, Elizabeth Banks, Scott L. Schwartz, Sam Raimi",4
558,Spider-Man 2,"Action, Adventure, Science Fiction, Venus Lam, Elizabeth Banks, Peter Cincotti, Sam Raimi",4
559,Spider-Man 3,"Action, Adventure, Science Fiction, Vanessa Ross, Edward Padilla, Anjelia Pelay, Sam Raimi",4
561,Constantine,"Fantasy, Action, Horror, April Grace, Jhoanna Trias, Nicholas Downs, Francis Lawrence",1
562,Die Hard,"Action, Thriller, Kate Finlayson, Rick Cicetti, Wilhelm von Homburg, John McTiernan",2
563,Starship Troopers,"Adventure, Action, Thriller, Science Fiction, Steven Ford, Curnal Achilles Aulisio, Rue McClanahan, Paul Verhoeven",4
564,The Mummy,"Adventure, Action, Fantasy, Tuc Watkins, Aharon Ipalé, Corey Johnson, Stephen Sommers",1
565,The Ring,"Horror, Mystery, David Dorfman, Ronald William Lawrence, Lindsey Stoddart, Gore Verbinski",3
567,Rear Window,"Thriller, Mystery, Havis Davenport, Sue Casey, Fred Graham, Alfred Hitchcock",3
568,Apollo 13,"Drama, History, Joseph Culp, Bruce Wright, Marc McClure, Ron Howard",3
571,The Birds,"Horror, Thriller, Doreen Lang, Charles McGraw, Darlene Conley, Alfred Hitchcock",3
573,Frenzy,"Crime, Thriller, Horror, Gerald Sim, John Golightly, Barry Keegan, Alfred Hitchcock",2
574,The Man Who Knew Too Much,"Thriller, Mystery, Bernard Miles, Naida Buckingham, Arthur Ridley, Alfred Hitchcock",3
576,The Wild Bunch,"Western, Stephen Ferry, Sonia Amelio, Albert Dekker, Sam Peckinpah",3
577,To Die For,"Drama, Comedy, Crime, Tom Quinn, Wayne Knight, Colleen Williams, Gus Van Sant",6
578,Jaws,"Horror, Thriller, Adventure, Belle McDonald, Susan Backlinie, Robert Nevin, Steven Spielberg",1
579,Jaws 2,"Horror, Thriller, Billy Van Zandt, Collin Wilcox Paxton, Gary Dubin, Jeannot Szwarc",3
580,Jaws: The Revenge,"Adventure, Thriller, Horror, Lynn Whitfield, Edna Billotto, David Wilson, Joseph Sargent",1
581,Dances with Wolves,"Adventure, Drama, Western, Jimmy Herman, Kevin Costner, Kent Hays, Kevin Costner",3
582,The Lives of Others,"Drama, Thriller, Inga Birkenfeld, Paul Maximilian Schüller, Susanna Kraus, Florian Henckel von Donnersmarck",3
583,Life of Brian,"Comedy, Kenneth Colley, Terry Gilliam, John Cleese, Terry Jones",6
584,2 Fast 2 Furious,"Action, Crime, Thriller, Amaury Nolasco, Cole Hauser, Ludacris, John Singleton",2
585,"Monsters, Inc.","Animation, Comedy, Family, Paul Eiding, Jan Rabson, Pete Docter, Pete Docter",7
586,Wag the Dog,"Comedy, Drama, Mark Vieha, James Gilstrap, Robert De Niro, Barry Levinson",6
587,Big Fish,"Adventure, Fantasy, Drama, Joseph Humphrey, Don Young, George McArthur, Tim Burton",1
588,Silent Hill,"Horror, Mystery, Holly Makarchuk, Laurie Holden, Noelle Boggio, Christophe Gans",3
590,The Hours,"Drama, Ed Harris, Margo Martindale, Stephen Dillane, Stephen Daldry",3
591,The Da Vinci Code,"Thriller, Mystery, Lilli-Ella Kelleher, Dez Drummond, Marie-Françoise Audollent, Ron Howard",3
592,The Conversation,"Crime, Drama, Mystery, Cindy Williams, Elizabeth MacRae, Teri Garr, Francis Ford Coppola",3
594,The Terminal,"Comedy, Drama, Kevin Ryder, Danette MacKay, Mark Ivanir, Steven Spielberg",6
595,To Kill a Mockingbird,"Drama, Jess Cavin, Charles Perry, David Crawford, Robert Mulligan",3
596,The Grapes of Wrath,"Drama, Barney Gilmore, Paul Sutton, Jane Darwell, John Ford",3
597,Titanic,"Drama, Romance, Lew Palter, Nicholas Cascone, Rosalind Ayres, James Cameron",0
598,City of God,"Drama, Crime, Marcio Vinicios, Anderson Bruno Marques, Guilherme William, Fernando Meirelles",3
599,Sunset Boulevard,"Drama, Roy Thompson, Fred Clark, Bernice Mosk, Billy Wilder",3
600,Full Metal Jacket,"Drama, War, Jon Stafford, Costas Dino Chimona, Martin Adams, Stanley Kubrick",3
601,E.T. the Extra-Terrestrial,"Science Fiction, Adventure, Family, Fantasy, Robert MacNaughton, Diane Lampone, C. Thomas Howell, Steven Spielberg",7
602,Independence Day,"Action, Adventure, Science Fiction, James J. Joyce, John Capodice, Gary A. Hecker, Roland Emmerich",4
603,The Matrix,"Action, Science Fiction, Bernard Ledger, Anthony Ray Parker, Carrie-Anne Moss, Lilly Wachowski, Lana Wachowski",4
604,The Matrix Reloaded,"Adventure, Action, Thriller, Science Fiction, Tahei Simpson, Nicandro Thomas, Nick Scoggin, Lana Wachowski, Lilly Wachowski",4
605,The Matrix Revolutions,"Adventure, Action, Thriller, Science Fiction, Jada Pinkett Smith, Keanu Reeves, Peter Lamb, Lana Wachowski, Lilly Wachowski",4
606,Out of Africa,"History, Romance, Drama, Meryl Streep, Joseph Thiaka, Robert Redford, Sydney Pollack",0
607,Men in Black,"Action, Adventure, Comedy, Science Fiction, Sean Whalen, Danny DeVito, Jon Gries, Barry Sonnenfeld",4
608,Men in Black II,"Action, Comedy, Science Fiction, Jack Kehler, Michael Garvey, Bo Welch, Barry Sonnenfeld",4
609,Poltergeist,"Horror, Heather O'Rourke, Zelda Rubinstein, Lou Perryman, Tobe Hooper",3
612,Munich,"Drama, Action, History, Thriller, Lisa Werlinder, Omar Metwally, Lyes Salem, Steven Spielberg",2
613,Downfall,"Drama, History, War, Stefan Mehren, Alexander Held, Birgit Minichmayr, Oliver Hirschbiegel",3
615,The Passion of the Christ,"Drama, Francesco De Vito, Rossella Longo, Valerio Isidori, Mel Gibson",3
616,The Last Samurai,"Drama, Action, War, Shinji Suzuki, Billy Connolly, Yuki Matsuzaki, Edward Zwick",3
617,Wild Things,"Mystery, Thriller, Drama, Margo Peace, Victoria Bass, Marc Macaulay, John McNaughton",3
618,The Birth of a Nation,"Drama, History, War, Eugene Pallette, Henry B. Walthall, Fred Burns, D.W. Griffith",3
619,The Bodyguard,"Action, Drama, Romance, Edward Coch Jr., Joe Urla, Bill Cobbs, Mick Jackson",0
620,Ghostbusters,"Comedy, Fantasy, Ernie Hudson, Reginald VelJohnson, Annie Potts, Ivan Reitman",6
621,Grease,"Romance, Comedy, Alice Ghostley, Jeff Conaway, Didi Conn, Randal Kleiser",6
622,The Ninth Gate,"Mystery, Thriller, Horror, Jacques Dacqmine, Jacques Collard, Emmanuelle Seigner, Roman Polanski",3
623,A Fish Called Wanda,"Comedy, Crime, Llewellyn Rees, Peter Jonfield, Patricia Hayes, Charles Crichton",6
624,Easy Rider,"Adventure, Drama, Jack Nicholson, Keith Green, Cynthia Grezaffi, Dennis Hopper",3
625,The Killing Fields,"Drama, History, War, Tom Bird, Sayo Inaba, David Henry, Roland Joffé",3
627,Trainspotting,"Drama, Crime, Annie Louise Ross, Billy Riddoch, Shirley Henderson, Danny Boyle",3
628,Interview with the Vampire,"Horror, Drama, Fantasy, Nathalie Bloch, Matthew Sim, Micha Bergese, Neil Jordan",3
629,The Usual Suspects,"Drama, Crime, Thriller, Peter Greene, Smadar Hanson, Morgan Hunter, Bryan Singer",2
630,The Wizard of Oz,"Adventure, Fantasy, Family, Charley Grapewin, Margaret Hamilton, Parnell St. Aubin, Victor Fleming",7
634,Bridget Jones's Diary,"Comedy, Romance, Drama, Toby Whithouse, Dolly Wells, Stewart Wright, Sharon Maguire",6
635,Angel Heart,"Horror, Mystery, Brownie McGhee, Judith Drake, Robert De Niro, Alan Parker",3
636,THX 1138,"Science Fiction, Action, Drama, Claudette Bessing, Bill Love, Donald Pleasence, George Lucas",4
637,Life Is Beautiful,"Comedy, Drama, Giustino Durano, Franco Mescolini, Daniela Fedke, Roberto Benigni",6
638,Lost Highway,"Drama, Thriller, Mystery, Robert Loggia, Matt Sigloch, Robert Blake, David Lynch",3
639,When Harry Met Sally...,"Comedy, Romance, Drama, Peter Pan, Jane Chung, Harley Jane Kozak, Rob Reiner",6
640,Catch Me If You Can,"Drama, Crime, Mike Baldridge, Ana Maria Quintana, Lauren Cohn, Steven Spielberg",3
641,Requiem for a Dream,"Crime, Drama, Aliya Campbell, Gregg Bello, Suzanne Shepherd, Darren Aronofsky",3
642,Butch Cassidy and the Sundance Kid,"Western, Adventure, Crime, Drama, History, Don Keefer, Jody Gilbert, Robert Redford, George Roy Hill",3
644,A.I. Artificial Intelligence,"Drama, Science Fiction, Adventure, Duane Buford, Jude Law, Tim Rigby, Steven Spielberg",4
646,Dr. No,"Adventure, Action, Thriller, Reginald Carter, Diana Coupland, Zena Marshall, Terence Young",1
650,Boyz n the Hood,"Crime, Drama, Hudhail Al-Amir, Ice Cube, Dee Dee Jacobs, John Singleton",3
651,M*A*S*H,"Comedy, Drama, War, Johnny Unitas, Joe Amsler, Weaver Levy, Robert Altman",6
652,Troy,"Adventure, History, War, Peter O'Toole, Nathan Jones, John Shrapnel, Wolfgang Petersen",1
654,On the Waterfront,"Crime, Drama, Romance, Johnny Seven, Marlon Brando, Don Blackman, Elia Kazan",0
655,"Paris, Texas","Drama, Hunter Carson, Sharon Menzel, Aurore Clément, Wim Wenders",3
657,From Russia with Love,"Action, Thriller, Adventure, Michael Culver, Neville Jason, George Pastell, Terence Young",1
658,Goldfinger,"Adventure, Action, Thriller, Burt Kwouk, Victor Brooks, Nadja Regin, Guy Hamilton",1
659,The Tin Drum,"Drama, History, War, Ernst Jacobi, Ilse Pagé, Käte Jaenicke, Volker Schlöndorff",3
660,Thunderball,"Adventure, Action, Thriller, Earl Cameron, Kevin McClory, Michael Culver, Terence Young",1
663,Saw IV,"Horror, Thriller, Crime, Bahar Soomekh, Niamh Wilson, Alison Luther, Darren Lynn Bousman",2
664,Twister,"Action, Adventure, Drama, Jennifer L. Hamilton, Sean Whalen, April Warren, Jan de Bont",1
665,Ben-Hur,"History, Drama, Adventure, Action, Ralph Truman, Eddie Jauregui, Gianni Di Segni, William Wyler",1
666,Central Station,"Drama, Gildásio Leite, Inaldo Santana, Maria Menezes, Walter Salles",3
667,You Only Live Twice,"Action, Thriller, Adventure, Burt Kwouk, Donald Pleasence, Mai Ling, Lewis Gilbert",1
668,On Her Majesty's Secret Service,"Adventure, Action, Thriller, Helena Ronee, Julie Ege, Zaheera, Peter R. Hunt",1
670,Oldboy,"Drama, Thriller, Mystery, Action, Choi Jae-sup, Kim Su-hyun, Shin Bi-joon, Park Chan-wook",2
671,Harry Potter and the Philosopher's Stone,"Adventure, Fantasy, Daniel Radcliffe, Paul Grant, Robbie Coltrane, Chris Columbus",1
672,Harry Potter and the Chamber of Secrets,"Adventure, Fantasy, Gemma Jones, Devon Murray, Ben Borowiecki, Chris Columbus",1
673,Harry Potter and the Prisoner of Azkaban,"Adventure, Fantasy, Jennifer Smith, Freddie Davies, Robert Hardy, Alfonso Cuarón",1
674,Harry Potter and the Goblet of Fire,"Adventure, Fantasy, Robbie Coltrane, Christopher Whittingham, Steve Mackey, Mike Newell",1
675,Harry Potter and the Order of the Phoenix,"Adventure, Fantasy, Robbie Coltrane, Julie Walters, Matthew Lewis, David Yates",1
676,Pearl Harbor,"War, Romance, History, Action, Pat Healy, Jason Liggett, Tom Everett, Michael Bay",1
679,Aliens,"Action, Thriller, Science Fiction, Valerie Colgan, William Hope, Daniel Kash, James Cameron",4
